id	title	price_pc	normal_price	link	mobile_link	image_link	add_image_link	category_name1	category_name2	condition	import_flag	shipping	shipping_origin	brand	maker	origin	minimum_purchase_quantity	search_tag
iherb-161434	[iHerb]뉴챕터 마그네슘 셀레늄 아연 비건 정제 90정	58000		https://www.onejikgu.co.kr/shop_view?idx=107124	https://www.onejikgu.co.kr/shop_view?idx=107124	https://cdn.imweb.me/upload/S2026031936150999f07e8/7a8ec353b454b.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/1247fca6c12d6.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/27f8ade274162.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	New Chapter (뉴챕터)	New Chapter (뉴챕터)	미국	1	New Chapter (뉴챕터),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161431	[iHerb]It Just Works 바디 데오도라이징 보충 식품 캡슐 30정	36740		https://www.onejikgu.co.kr/shop_view?idx=107123	https://www.onejikgu.co.kr/shop_view?idx=107123	https://cdn.imweb.me/upload/S2026031936150999f07e8/5932e4e27e2db.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/d726323586fc4.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/147b204158240.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/0f9274ef0cac2.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/162d03097584f.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	It Just Works	It Just Works	미국	1	It Just Works,iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161430	[iHerb]뉴로간 헬스 Pro 스페르미딘 50mg 캡슐 120정	56220		https://www.onejikgu.co.kr/shop_view?idx=107122	https://www.onejikgu.co.kr/shop_view?idx=107122	https://cdn.imweb.me/upload/S2026031936150999f07e8/8c2906f0add76.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/215c620645e72.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	Neurogan Health (뉴로간 헬스)	Neurogan Health (뉴로간 헬스)	미국	1	Neurogan Health (뉴로간 헬스),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161429	[iHerb]메가푸드 이중 작용 소화 효소 캡슐 60정	23600		https://www.onejikgu.co.kr/shop_view?idx=107121	https://www.onejikgu.co.kr/shop_view?idx=107121	https://cdn.imweb.me/upload/S2026031936150999f07e8/38f3e428e9aa7.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/b92b911365027.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161427	[iHerb]메가푸드 여성용 프로바이오틱 프리바이오틱 비타민C 크랜베리 함유 구미젤리 혼합 베리 맛	23500		https://www.onejikgu.co.kr/shop_view?idx=107119	https://www.onejikgu.co.kr/shop_view?idx=107119	https://cdn.imweb.me/upload/S2026031936150999f07e8/15bea72ad0f6d.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/232634df45550.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161424	[iHerb]메가푸드 키즈 B 복합체 미니 정제 90정	43880		https://www.onejikgu.co.kr/shop_view?idx=107117	https://www.onejikgu.co.kr/shop_view?idx=107117	https://cdn.imweb.me/upload/S2026031936150999f07e8/050cb82014e5c.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/d7af594e9dfb5.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161423	[iHerb]메가푸드 마그네슘 시트레이트 구미젤리 라즈베리 구미젤리 60개	24400		https://www.onejikgu.co.kr/shop_view?idx=107116	https://www.onejikgu.co.kr/shop_view?idx=107116	https://cdn.imweb.me/upload/S2026031936150999f07e8/3e3000e8c0d10.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/6a05db64c4f24.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161421	[iHerb]메가푸드 NAD 부스트 캡슐 60정	44820		https://www.onejikgu.co.kr/shop_view?idx=107115	https://www.onejikgu.co.kr/shop_view?idx=107115	https://cdn.imweb.me/upload/S2026031936150999f07e8/054477297513a.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f9a30305d454e.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161417	[iHerb]메가푸드 l-테아닌 B-복합체 60정	31460		https://www.onejikgu.co.kr/shop_view?idx=107112	https://www.onejikgu.co.kr/shop_view?idx=107112	https://cdn.imweb.me/upload/S2026031936150999f07e8/a6971bedaedd8.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/b15f7ad1a82ec.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161413	[iHerb]메가푸드 메틸B12 캡슐 90정	28680		https://www.onejikgu.co.kr/shop_view?idx=107108	https://www.onejikgu.co.kr/shop_view?idx=107108	https://cdn.imweb.me/upload/S2026031936150999f07e8/f428b6bb86488.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/2d00c11330631.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161412	[iHerb]메가푸드 BioPerine 흑후추추출물 함유 CoQ10 캡슐 60정	28680		https://www.onejikgu.co.kr/shop_view?idx=107107	https://www.onejikgu.co.kr/shop_view?idx=107107	https://cdn.imweb.me/upload/S2026031936150999f07e8/17672d88110e0.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/62ad068de43fb.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161411	[iHerb]메가푸드 리포소말 비타민C 캡슐 120정	37920		https://www.onejikgu.co.kr/shop_view?idx=107106	https://www.onejikgu.co.kr/shop_view?idx=107106	https://cdn.imweb.me/upload/S2026031936150999f07e8/4abf035a5a1f4.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/c5c69e3f2773b.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161409	[iHerb]메가푸드 Magtein 마그네슘 L-트레온산 캡슐 90정	44820		https://www.onejikgu.co.kr/shop_view?idx=107105	https://www.onejikgu.co.kr/shop_view?idx=107105	https://cdn.imweb.me/upload/S2026031936150999f07e8/c8568a1879008.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/4eb1fd9b151c8.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	MegaFood (메가푸드)	MegaFood (메가푸드)	미국	1	MegaFood (메가푸드),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161403	[iHerb]네이처스웨이 Alive 인지 캡슐 60정	23100		https://www.onejikgu.co.kr/shop_view?idx=107102	https://www.onejikgu.co.kr/shop_view?idx=107102	https://cdn.imweb.me/upload/S2026031936150999f07e8/0063ac28746a4.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/3d73f028f9013.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/0047ad345e256.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Nature's Way (네이처스웨이)	Nature's Way (네이처스웨이)	미국	1	Nature's Way (네이처스웨이),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161402	[iHerb]네이처스웨이 Alive 뷰티 캡슐 30정	23060		https://www.onejikgu.co.kr/shop_view?idx=107101	https://www.onejikgu.co.kr/shop_view?idx=107101	https://cdn.imweb.me/upload/S2026031936150999f07e8/27b0ea985373e.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/7a6ab9e812634.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/cc0eb1491737d.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Nature's Way (네이처스웨이)	Nature's Way (네이처스웨이)	미국	1	Nature's Way (네이처스웨이),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161398	[iHerb]바이오 뉴트리션 블랙씨드 오레가노 오일 소프트젤 90정	20350		https://www.onejikgu.co.kr/shop_view?idx=107098	https://www.onejikgu.co.kr/shop_view?idx=107098	https://cdn.imweb.me/upload/S2026031936150999f07e8/a159a0ee85f83.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/1a69a94205ab3.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/c259a3c1cedcb.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Bio Nutrition (바이오 뉴트리션)	Bio Nutrition (바이오 뉴트리션)	미국	1	Bio Nutrition (바이오 뉴트리션),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161390	[iHerb]YDY 킬레이트화 마그네슘 K2 함유 60정	21560		https://www.onejikgu.co.kr/shop_view?idx=107096	https://www.onejikgu.co.kr/shop_view?idx=107096	https://cdn.imweb.me/upload/S2026031936150999f07e8/bfaee06e7f7d0.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/8f43b50e01042.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	YDY	YDY	미국	1	YDY,iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161382	[iHerb]프로베이스 뉴트리션 피세틴 100mg 캡슐 60정	24410		https://www.onejikgu.co.kr/shop_view?idx=107090	https://www.onejikgu.co.kr/shop_view?idx=107090	https://cdn.imweb.me/upload/S2026031936150999f07e8/6a70f28bea417.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/4567bb796a6b9.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Probase Nutrition (프로베이스 뉴트리션)	Probase Nutrition (프로베이스 뉴트리션)	미국	1	Probase Nutrition (프로베이스 뉴트리션),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161381	[iHerb]프로베이스 뉴트리션 마그네슘 복합체 플러스 캡슐 60정	28490		https://www.onejikgu.co.kr/shop_view?idx=107089	https://www.onejikgu.co.kr/shop_view?idx=107089	https://cdn.imweb.me/upload/S2026031936150999f07e8/9544162d0503c.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/8a07cdbba5df2.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Probase Nutrition (프로베이스 뉴트리션)	Probase Nutrition (프로베이스 뉴트리션)	미국	1	Probase Nutrition (프로베이스 뉴트리션),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161379	[iHerb]프로베이스 뉴트리션 리포소말 비타민C 캡슐 120정	29590		https://www.onejikgu.co.kr/shop_view?idx=107088	https://www.onejikgu.co.kr/shop_view?idx=107088	https://cdn.imweb.me/upload/S2026031936150999f07e8/0d7a1b0738b57.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/b53b90edbf416.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Probase Nutrition (프로베이스 뉴트리션)	Probase Nutrition (프로베이스 뉴트리션)	미국	1	Probase Nutrition (프로베이스 뉴트리션),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161378	[iHerb]프로베이스 뉴트리션 LipoAvail 함유 리포소말 NMN 캡슐 30정	26430		https://www.onejikgu.co.kr/shop_view?idx=107087	https://www.onejikgu.co.kr/shop_view?idx=107087	https://cdn.imweb.me/upload/S2026031936150999f07e8/f58a034e9cdb4.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/80cf0a277c377.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Probase Nutrition (프로베이스 뉴트리션)	Probase Nutrition (프로베이스 뉴트리션)	미국	1	Probase Nutrition (프로베이스 뉴트리션),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161346	[iHerb]헬스 Osteo-K 뼈 지원 캡슐 180정	66570		https://www.onejikgu.co.kr/shop_view?idx=107077	https://www.onejikgu.co.kr/shop_view?idx=107077	https://cdn.imweb.me/upload/S2026031936150999f07e8/b0e6ff53bfbce.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/34adcc88b1700.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	NBI Health (NBI 헬스)	NBI Health (NBI 헬스)	미국	1	NBI Health (NBI 헬스),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161345	[iHerb]헬스 Ferrosolve 캡슐 30정	22570		https://www.onejikgu.co.kr/shop_view?idx=107076	https://www.onejikgu.co.kr/shop_view?idx=107076	https://cdn.imweb.me/upload/S2026031936150999f07e8/c53dd2b66bc02.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/db00425e3246e.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	NBI Health (NBI 헬스)	NBI Health (NBI 헬스)	미국	1	NBI Health (NBI 헬스),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161247	[iHerb]비타매틱 나이아신아마이드 1 000mg 90정	13300		https://www.onejikgu.co.kr/shop_view?idx=107070	https://www.onejikgu.co.kr/shop_view?idx=107070	https://cdn.imweb.me/upload/S2026031936150999f07e8/1a57cd13067ed.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/99127882f14d2.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/4988540445be0.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/139482bbfcbed.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/f65924f1b7ad8.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Vitamatic (비타매틱)	Vitamatic (비타매틱)	미국	1	Vitamatic (비타매틱),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161246	[iHerb]비타매틱 미오이노시톨 캡슐 240정	18730		https://www.onejikgu.co.kr/shop_view?idx=107069	https://www.onejikgu.co.kr/shop_view?idx=107069	https://cdn.imweb.me/upload/S2026031936150999f07e8/2f3622d78c287.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/6a21ea48af035.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/957a52f3ec948.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/2ed7c61a5bf6f.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/4a45cae85c4c3.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Vitamatic (비타매틱)	Vitamatic (비타매틱)	미국	1	Vitamatic (비타매틱),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161228	[iHerb]Bird and Be 트리플 파워 콜라겐 프로바이오틱 무맛 스틱팩 30개 각 10 8g	75190		https://www.onejikgu.co.kr/shop_view?idx=107062	https://www.onejikgu.co.kr/shop_view?idx=107062	https://cdn.imweb.me/upload/S2026031936150999f07e8/05334c8dfbd86.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/ec60b872a6358.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/1ed3c92c0bd24.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	Bird and Be	Bird and Be	미국	1	Bird and Be,iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161222	[iHerb]Bird and Be 산후 수유 팩 비건 팩 30개	63320		https://www.onejikgu.co.kr/shop_view?idx=107058	https://www.onejikgu.co.kr/shop_view?idx=107058	https://cdn.imweb.me/upload/S2026031936150999f07e8/4ac2bbc06bee6.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/bedd39ba562c3.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/3d23cbb88d8d5.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/d234bc4a9811f.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/dec9a44c497cc.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	Bird and Be	Bird and Be	미국	1	Bird and Be,iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161221	[iHerb]Bird and Be 칼슘 마그네슘 비타민D 강화 30팩	27560		https://www.onejikgu.co.kr/shop_view?idx=107057	https://www.onejikgu.co.kr/shop_view?idx=107057	https://cdn.imweb.me/upload/S2026031936150999f07e8/ae40876166fea.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/eb2f6110b9344.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/89004db1b03d4.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/dba78df8750e7.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/7b440719d67c9.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Bird and Be	Bird and Be	미국	1	Bird and Be,iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161213	[iHerb]유씨어리 리포소말 퀘르세틴 함유 피세틴 베지 캡슐 60정	35300		https://www.onejikgu.co.kr/shop_view?idx=107052	https://www.onejikgu.co.kr/shop_view?idx=107052	https://cdn.imweb.me/upload/S2026031936150999f07e8/cf6ab216933a0.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/62f53f5fb3661.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Youtheory (유씨어리)	Youtheory (유씨어리)	미국	1	Youtheory (유씨어리),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161212	[iHerb]유씨어리 비타민K2 amp D3 구미젤리 피치 구미젤리 60개	19590		https://www.onejikgu.co.kr/shop_view?idx=107051	https://www.onejikgu.co.kr/shop_view?idx=107051	https://cdn.imweb.me/upload/S2026031936150999f07e8/5a370567bd126.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/da346ce1468d3.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/9afc90dd47fb1.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Youtheory (유씨어리)	Youtheory (유씨어리)	미국	1	Youtheory (유씨어리),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161210	[iHerb]유씨어리 베지 캡슐 60정	30390		https://www.onejikgu.co.kr/shop_view?idx=107049	https://www.onejikgu.co.kr/shop_view?idx=107049	https://cdn.imweb.me/upload/S2026031936150999f07e8/beeff1f8fa4f6.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/f06cb14b5bcac.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Youtheory (유씨어리)	Youtheory (유씨어리)	미국	1	Youtheory (유씨어리),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161175	[iHerb]비타매틱 비타민B12 베리 1 000mg 빠르게 용해되는 정제 60정	9100		https://www.onejikgu.co.kr/shop_view?idx=107046	https://www.onejikgu.co.kr/shop_view?idx=107046	https://cdn.imweb.me/upload/S2026031936150999f07e8/972ded286b45e.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/8b1644f7c57e3.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	Vitamatic (비타매틱)	Vitamatic (비타매틱)	미국	1	Vitamatic (비타매틱),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161138	[iHerb]Tru Niagen Age Better 베지 캡슐 120정	84520		https://www.onejikgu.co.kr/shop_view?idx=107045	https://www.onejikgu.co.kr/shop_view?idx=107045	https://cdn.imweb.me/upload/S2026031936150999f07e8/ded002ad3cde0.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/c51ee6c4408b5.jpeg|https://cdn.imweb.me/upload/S2026031936150999f07e8/063861394e7e4.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	Tru Niagen (트루 나이아젠)	Tru Niagen (트루 나이아젠)	미국	1	Tru Niagen (트루 나이아젠),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161137	[iHerb]프로헬스 롱제비티 에센셜스 뉴모니아계 보충 식품 15g	60300		https://www.onejikgu.co.kr/shop_view?idx=107044	https://www.onejikgu.co.kr/shop_view?idx=107044	https://cdn.imweb.me/upload/S2026031936150999f07e8/9556dfbf9d2a3.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/9964e10dcc83e.jpeg	iHerb	비타민 영양제	신상품	Y	0	미국	ProHealth Longevity (프로헬스 롱제비티)	ProHealth Longevity (프로헬스 롱제비티)	미국	1	ProHealth Longevity (프로헬스 롱제비티),iHerb,아이허브,해외직구,비타민 영양제,CATE83
iherb-161134	[iHerb]프로헬스 롱제비티 에센셜스 MNDH 125 125mg 캡슐 30정	22800		https://www.onejikgu.co.kr/shop_view?idx=107043	https://www.onejikgu.co.kr/shop_view?idx=107043	https://cdn.imweb.me/upload/S2026031936150999f07e8/edacb2889ad86.jpeg	https://cdn.imweb.me/upload/S2026031936150999f07e8/7c0a6e38eded0.jpeg	iHerb	비타민 영양제	신상품	Y	6000	미국	ProHealth Longevity (프로헬스 롱제비티)	ProHealth Longevity (프로헬스 롱제비티)	미국	1	ProHealth Longevity (프로헬스 롱제비티),iHerb,아이허브,해외직구,비타민 영양제,CATE83
